geoid,geoid20,year,denom_total_pop,tothomeless_count,totshelt_count,totunshelt_count
1400000US06037701000,6037701000,2018,5593,1,0,1
1400000US06037701201,6037701201,2018,3826,1,0,1
1400000US06037701202,6037701202,2018,3453,2,0,2
1400000US06037701302,6037701302,2018,4888,4,0,4
1400000US06037701304,6037701304,2018,6356,27,0,27
1400000US06037701402,6037701402,2018,6075,68,0,68
1400000US06037701501,6037701501,2018,5046,112,92,20
1400000US06037701502,6037701502,2018,3783,17,0,17
1400000US06037701601,6037701601,2018,4679,9,0,9
1400000US06037701602,6037701602,2018,4019,4,0,4
1400000US06037701701,6037701701,2018,3384,15,0,15
1400000US06037701702,6037701702,2018,3427,54,15,39
1400000US06037701801,6037701801,2018,6766,54,26,28
1400000US06037701802,6037701802,2018,4420,52,0,52
1400000US06037701902,6037701902,2018,4623,370,54,316
1400000US06037702002,6037702002,2018,6487,46,0,46
1400000US06037702102,6037702102,2018,5834,28,0,28
1400000US06037702201,6037702201,2018,4510,20,0,20
1400000US06037702202,6037702202,2018,3958,7,0,7
1400000US06037702300,6037702300,2018,6858,16,0,16
1400000US06037702400,6037702400,2018,4468,11,0,11
1400000US06037702501,6037702501,2018,4624,7,0,7
1400000US06037702502,6037702502,2018,4171,2,0,2
1400000US06037702600,6037702600,2018,5990,30,0,30
1400000US06037702700,6037702700,2018,3767,18,0,18
1400000US06037702801,6037702801,2018,5047,22,0,22
1400000US06037702802,6037702802,2018,2521,16,0,16
1400000US06037702803,6037702803,2018,3229,2,0,2
1400000US06037702900,6037702900,2018,9672,12,0,12
1400000US06037703002,6037703002,2018,7279,3,0,3
1400000US06037703003,6037703003,2018,2556,4,0,4
1400000US06037703100,6037703100,2018,5734,0,0,0
1400000US06037703200,6037703200,2018,5574,0,0,0
1400000US06037800101,6037800101,2018,5795,0,0,0
1400000US06037800103,6037800103,2018,2376,40,0,40
1400000US06037800104,6037800104,2018,4402,74,0,74
1400000US06037800202,6037800202,2018,6062,0,0,0
1400000US06037800204,6037800204,2018,4733,0,0,0
1400000US06037800205,6037800205,2018,657,0,0,0
1400000US06037800206,6037800206,2018,4977,2,0,2
1400000US06037800324,6037800324,2018,6567,0,0,0
1400000US06037800325,6037800325,2018,3388,0,0,0
1400000US06037800328,6037800328,2018,2935,2,0,2
1400000US06037800333,6037800333,2018,1335,0,0,0
1400000US06037800334,6037800334,2018,5063,0,0,0
1400000US06037800335,6037800335,2018,6123,0,0,0
1400000US06037800336,6037800336,2018,5668,9,0,9
1400000US06037800337,6037800337,2018,797,1,0,1
1400000US06037800338,6037800338,2018,6767,0,0,0
1400000US06037800406,6037800406,2018,2816,19,0,19
1400000US06037800410,6037800410,2018,4021,27,0,27
1400000US06037800411,6037800411,2018,4087,1,0,1
1400000US06037800412,6037800412,2018,3199,0,0,0
1400000US06037800504,6037800504,2018,2470,22,0,22
1400000US06037800506,6037800506,2018,2966,86,0,86
1400000US06037900102,6037900102,2018,619,164,0,164
1400000US06037900103,6037900103,2018,5707,32,0,32
1400000US06037900104,6037900104,2018,6124,50,0,50
1400000US06037900301,6037900301,2018,553,4,0,4
1400000US06037900501,6037900501,2018,6806,32,0,32
1400000US06037900504,6037900504,2018,6604,177,55,122
1400000US06037900505,6037900505,2018,3732,10,0,10
1400000US06037900506,6037900506,2018,4457,4,0,4
1400000US06037900508,6037900508,2018,3715,38,0,38
1400000US06037900509,6037900509,2018,3025,13,2,12
1400000US06037900510,6037900510,2018,4187,19,2,16
1400000US06037900602,6037900602,2018,5772,86,0,86
1400000US06037900606,6037900606,2018,3359,23,0,23
1400000US06037900607,6037900607,2018,3961,78,0,78
1400000US06037900608,6037900608,2018,3533,77,0,77
1400000US06037900609,6037900609,2018,5493,16,0,16
1400000US06037900610,6037900610,2018,5106,4,0,4
1400000US06037900611,6037900611,2018,3058,3,0,3
1400000US06037900701,6037900701,2018,4509,69,14,55
1400000US06037900703,6037900703,2018,4100,37,0,37
1400000US06037900704,6037900704,2018,2775,60,0,60
1400000US06037900705,6037900705,2018,3960,41,0,41
1400000US06037900804,6037900804,2018,3333,26,0,26
1400000US06037900805,6037900805,2018,4781,5,0,5
1400000US06037900806,6037900806,2018,4769,70,0,70
1400000US06037900807,6037900807,2018,4594,11,0,11
1400000US06037900808,6037900808,2018,4617,12,0,12
1400000US06037900901,6037900901,2018,1828,32,0,32
1400000US06037900902,6037900902,2018,2294,40,0,40
1400000US06037901003,6037901003,2018,4972,95,86,9
1400000US06037901007,6037901007,2018,2077,3,0,3
1400000US06037901008,6037901008,2018,2841,19,0,19
1400000US06037901009,6037901009,2018,5691,8,0,8
1400000US06037901010,6037901010,2018,6028,0,0,0
1400000US06037901011,6037901011,2018,5154,1,0,1
1400000US06037901012,6037901012,2018,3731,8,4,4
1400000US06037901013,6037901013,2018,2838,6,3,3
1400000US06037901014,6037901014,2018,6005,13,7,7
1400000US06037901101,6037901101,2018,5492,0,0,0
1400000US06037901102,6037901102,2018,5372,6,0,6
1400000US06037901209,6037901209,2018,1382,10,0,10
1400000US06037901210,6037901210,2018,1719,4,0,4
1400000US06037901214,6037901214,2018,1228,0,0,0
1400000US06037901215,6037901215,2018,616,0,0,0
1400000US06037901216,6037901216,2018,9794,3,0,3
1400000US06037901217,6037901217,2018,3876,2,0,2
1400000US06037901218,6037901218,2018,653,0,0,0
1400000US06037901300,6037901300,2018,5632,91,0,91
1400000US06037910002,6037910002,2018,7868,105,0,105
1400000US06037910210,6037910210,2018,7324,0,0,0
1400000US06037910211,6037910211,2018,1137,3,0,3
1400000US06037910212,6037910212,2018,3942,9,0,9
1400000US06037910213,6037910213,2018,1301,0,0,0
1400000US06037910214,6037910214,2018,6143,0,0,0
1400000US06037910215,6037910215,2018,6282,0,0,0
1400000US06037910216,6037910216,2018,4513,0,0,0
1400000US06037910217,6037910217,2018,4429,1,0,1
1400000US06037910218,6037910218,2018,4633,23,0,23
1400000US06037910301,6037910301,2018,3918,6,0,6
1400000US06037910302,6037910302,2018,5435,0,0,0
1400000US06037910401,6037910401,2018,6727,0,0,0
1400000US06037910404,6037910404,2018,3947,2,0,2
1400000US06037910405,6037910405,2018,5953,10,0,10
1400000US06037910501,6037910501,2018,5312,3,0,3
1400000US06037910502,6037910502,2018,3927,4,0,4
1400000US06037910504,6037910504,2018,4956,0,0,0
1400000US06037910505,6037910505,2018,3153,2,0,2
1400000US06037910601,6037910601,2018,7115,4,0,4
1400000US06037910602,6037910602,2018,4038,34,0,34
1400000US06037910605,6037910605,2018,4613,4,0,4
1400000US06037910606,6037910606,2018,3515,5,0,5
1400000US06037910607,6037910607,2018,3143,8,0,8
1400000US06037910608,6037910608,2018,3607,9,0,9
1400000US06037910706,6037910706,2018,6110,16,0,16
1400000US06037910707,6037910707,2018,4721,3,0,3
1400000US06037910709,6037910709,2018,1928,49,0,49
1400000US06037910712,6037910712,2018,2876,0,0,0
1400000US06037910713,6037910713,2018,5671,0,0,0
1400000US06037910714,6037910714,2018,3999,0,0,0
1400000US06037910715,6037910715,2018,6517,6,0,6
1400000US06037910716,6037910716,2018,5793,5,0,5
1400000US06037910717,6037910717,2018,3805,0,0,0
1400000US06037910718,6037910718,2018,4453,0,0,0
1400000US06037910719,6037910719,2018,4396,0,0,0
1400000US06037910720,6037910720,2018,3677,2,0,2
1400000US06037910721,6037910721,2018,4308,2,0,2
1400000US06037910804,6037910804,2018,2526,0,0,0
1400000US06037910807,6037910807,2018,6608,0,0,0
1400000US06037910808,6037910808,2018,3420,0,0,0
1400000US06037910809,6037910809,2018,1784,0,0,0
1400000US06037910810,6037910810,2018,2654,2,0,2
1400000US06037910814,6037910814,2018,3735,41,0,41
1400000US06037910815,6037910815,2018,5971,181,0,181
1400000US06037911001,6037911001,2018,4188,449,0,449
1400000US06037911100,6037911100,2018,8127,82,0,82
1400000US06037920013,6037920013,2018,5298,1,0,1
1400000US06037920015,6037920015,2018,5843,0,0,0
1400000US06037920016,6037920016,2018,4491,0,0,0
1400000US06037920017,6037920017,2018,4735,0,0,0
1400000US06037920018,6037920018,2018,2277,0,0,0
1400000US06037920020,6037920020,2018,7052,2,0,2
1400000US06037920028,6037920028,2018,6387,0,0,0
1400000US06037920029,6037920029,2018,3872,4,0,4
1400000US06037920030,6037920030,2018,5812,5,0,5
1400000US06037920031,6037920031,2018,6274,10,0,9
1400000US06037920034,6037920034,2018,3636,2,0,2
1400000US06037920035,6037920035,2018,7462,11,9,2
1400000US06037920038,6037920038,2018,4605,0,0,0
1400000US06037920039,6037920039,2018,1878,0,0,0
1400000US06037920040,6037920040,2018,3478,0,0,0
1400000US06037920041,6037920041,2018,2951,0,0,0
1400000US06037920042,6037920042,2018,7444,9,0,9
1400000US06037920043,6037920043,2018,6241,0,0,0
1400000US06037920044,6037920044,2018,2777,0,0,0
1400000US06037920045,6037920045,2018,4690,0,0,0
1400000US06037920046,6037920046,2018,3418,2,0,2
1400000US06037920047,6037920047,2018,4236,3,0,3
1400000US06037920048,6037920048,2018,6160,2,0,2
1400000US06037920049,6037920049,2018,4513,3,0,3
1400000US06037920050,6037920050,2018,1309,0,0,0
1400000US06037920102,6037920102,2018,5551,18,0,18
1400000US06037920104,6037920104,2018,3072,6,0,6
1400000US06037920106,6037920106,2018,3728,12,0,12
1400000US06037920109,6037920109,2018,5605,0,0,0
1400000US06037920110,6037920110,2018,3440,2,0,2
1400000US06037920111,6037920111,2018,2853,0,0,0
1400000US06037920112,6037920112,2018,4354,0,0,0
1400000US06037920114,6037920114,2018,6635,0,0,0
1400000US06037920115,6037920115,2018,4036,1,0,1
1400000US06037920116,6037920116,2018,5144,2,0,2
1400000US06037920118,6037920118,2018,6147,1,0,1
1400000US06037920119,6037920119,2018,1978,0,0,0
1400000US06037920120,6037920120,2018,970,0,0,0
1400000US06037920121,6037920121,2018,9016,2,0,2
1400000US06037920200,6037920200,2018,5411,0,0,0
1400000US06037920303,6037920303,2018,1819,13,0,13
1400000US06037920312,6037920312,2018,5143,2,0,2
1400000US06037920313,6037920313,2018,5341,1,0,1
1400000US06037920314,6037920314,2018,2994,57,50,7
1400000US06037920322,6037920322,2018,2844,2,0,2
1400000US06037920326,6037920326,2018,8180,8,0,8
1400000US06037920328,6037920328,2018,2005,25,0,25
1400000US06037920329,6037920329,2018,5619,0,0,0
1400000US06037920330,6037920330,2018,5103,2,0,2
1400000US06037920331,6037920331,2018,3956,0,0,0
1400000US06037920332,6037920332,2018,2146,14,0,14
1400000US06037920334,6037920334,2018,6106,0,0,0
1400000US06037920338,6037920338,2018,6147,3,0,3
1400000US06037920339,6037920339,2018,7612,1,0,1
1400000US06037920340,6037920340,2018,4274,0,0,0
1400000US06037920341,6037920341,2018,2338,0,0,0
1400000US06037920342,6037920342,2018,3629,1,0,1
1400000US06037920343,6037920343,2018,3999,1,0,1
1400000US06037930400,6037930400,2018,0,24,0,24
1400000US06037980001,6037980001,2018,21,7,0,7
1400000US06037980002,6037980002,2018,21,7,0,7
1400000US06037980003,6037980003,2018,21,0,0,0
1400000US06037980004,6037980004,2018,21,13,0,13
1400000US06037980005,6037980005,2018,21,2,0,2
1400000US06037980006,6037980006,2018,0,0,0,0
1400000US06037980008,6037980008,2018,74,45,0,45
1400000US06037980009,6037980009,2018,0,80,0,80
1400000US06037980010,6037980010,2018,133,21,0,21
1400000US06037980012,6037980012,2018,31,0,0,0
1400000US06037980013,6037980013,2018,21,11,0,11
1400000US06037980014,6037980014,2018,0,129,0,129
1400000US06037980015,6037980015,2018,555,16,0,16
1400000US06037980016,6037980016,2018,317,126,22,105
1400000US06037980017,6037980017,2018,1147,369,286,83
1400000US06037980018,6037980018,2018,0,0,0,0
1400000US06037980019,6037980019,2018,237,0,0,0
1400000US06037980020,6037980020,2018,21,0,0,0
1400000US06037980021,6037980021,2018,21,108,0,108
1400000US06037980022,6037980022,2018,432,0,0,0
1400000US06037980023,6037980023,2018,21,0,0,0
1400000US06037980024,6037980024,2018,258,31,0,31
1400000US06037980025,6037980025,2018,1596,37,0,37
1400000US06037980026,6037980026,2018,0,12,0,12
1400000US06037980028,6037980028,2018,21,38,0,38
1400000US06037980030,6037980030,2018,21,1,0,1
1400000US06037980031,6037980031,2018,1199,7,0,7
1400000US06037980033,6037980033,2018,0,0,0,0
1400000US06037980034,6037980034,2018,21,119,0,119
1400000US06037980035,6037980035,2018,6906,9,0,9
1400000US06037980036,6037980036,2018,8785,62,0,62
1400000US06037980037,6037980037,2018,2728,38,0,38
1400000US06037980038,6037980038,2018,5468,10,0,10
1400000US06037980039,6037980039,2018,167,1,0,1
1400000US06037000000,6037000000,2018,0,8629,4449,4182
1400000US06037101110,6037101110,2017,4566,1,0,1
1400000US06037101122,6037101122,2017,3064,0,0,0
1400000US06037101220,6037101220,2017,3340,34,0,34
1400000US06037101221,6037101221,2017,3289,3,0,3
1400000US06037101222,6037101222,2017,2754,2,0,2
1400000US06037101300,6037101300,2017,0,20,0,20
1400000US06037101400,6037101400,2017,4089,12,0,12
1400000US06037102103,6037102103,2017,1838,8,0,8
1400000US06037102104,6037102104,2017,3677,0,0,0
1400000US06037102105,6037102105,2017,1956,10,0,10
1400000US06037102107,6037102107,2017,3862,5,0,5
1400000US06037103101,6037103101,2017,2532,7,0,7
1400000US06037103102,6037103102,2017,4491,12,0,12
1400000US06037103201,6037103201,2017,1657,14,0,14
1400000US06037103202,6037103202,2017,4015,35,0,35
1400000US06037103300,6037103300,2017,3418,15,0,15
1400000US06037103401,6037103401,2017,3771,10,0,10
1400000US06037103402,6037103402,2017,2957,8,0,8
1400000US06037104103,6037104103,2017,3902,33,0,33
1400000US06037104105,6037104105,2017,5886,15,8,7
1400000US06037104108,6037104108,2017,5126,6,0,6
1400000US06037104124,6037104124,2017,4316,0,0,0
1400000US06037104201,6037104201,2017,4816,24,0,24
1400000US06037104203,6037104203,2017,5530,2,0,2
1400000US06037104204,6037104204,2017,3509,17,0,17
1400000US06037104310,6037104310,2017,5416,6,0,6
1400000US06037104321,6037104321,2017,2664,1,0,1
1400000US06037104322,6037104322,2017,3547,2,0,2
1400000US06037104401,6037104401,2017,3775,2,0,2
1400000US06037104403,6037104403,2017,3297,20,0,20
1400000US06037104404,6037104404,2017,3046,14,0,14
1400000US06037104500,6037104500,2017,2984,23,21,2
1400000US06037104610,6037104610,2017,3501,3,0,3
1400000US06037104620,6037104620,2017,3449,19,0,19
1400000US06037104701,6037104701,2017,4259,2,0,2
1400000US06037104703,6037104703,2017,2260,62,0,62
1400000US06037104704,6037104704,2017,4294,9,0,9
1400000US06037104821,6037104821,2017,3425,3,0,3
1400000US06037104822,6037104822,2017,2664,26,0,26
1400000US06037104823,6037104823,2017,2746,0,0,0
1400000US06037104824,6037104824,2017,3060,0,0,0
1400000US06037106010,6037106010,2017,3338,0,0,0
1400000US06037106020,6037106020,2017,5936,43,0,43
1400000US06037106111,6037106111,2017,3430,1,0,1
1400000US06037106112,6037106112,2017,5789,182,169,13
1400000US06037106113,6037106113,2017,3722,50,0,50
1400000US06037106114,6037106114,2017,6342,22,0,22
1400000US06037106403,6037106403,2017,3600,4,0,4
1400000US06037106405,6037106405,2017,4563,3,0,3
1400000US06037106406,6037106406,2017,5626,9,0,9
1400000US06037106407,6037106407,2017,3086,0,0,0
1400000US06037106408,6037106408,2017,3645,2,0,2
1400000US06037106510,6037106510,2017,5519,12,0,12
1400000US06037106520,6037106520,2017,5778,44,0,44
1400000US06037106603,6037106603,2017,2191,0,0,0
1400000US06037106604,6037106604,2017,4882,15,0,15
1400000US06037106641,6037106641,2017,2314,0,0,0
1400000US06037106642,6037106642,2017,3240,4,0,4
1400000US06037106643,6037106643,2017,4697,2,0,2
1400000US06037106645,6037106645,2017,3425,0,0,0
1400000US06037106646,6037106646,2017,3458,3,0,3
1400000US06037106648,6037106648,2017,4393,0,0,0
1400000US06037106649,6037106649,2017,2588,0,0,0
1400000US06037107010,6037107010,2017,3112,4,0,4
1400000US06037107020,6037107020,2017,5644,2,0,2
1400000US06037108101,6037108101,2017,2461,0,0,0
1400000US06037108102,6037108102,2017,3605,0,0,0
1400000US06037108103,6037108103,2017,3183,0,0,0
1400000US06037108104,6037108104,2017,1965,0,0,0
1400000US06037108202,6037108202,2017,6797,0,0,0
1400000US06037108203,6037108203,2017,2737,2,0,2
1400000US06037108204,6037108204,2017,2857,3,0,3
1400000US06037109100,6037109100,2017,2851,35,0,35
1400000US06037109200,6037109200,2017,2519,0,0,0
1400000US06037109300,6037109300,2017,3285,55,0,55
1400000US06037109400,6037109400,2017,3663,25,0,25
1400000US06037109500,6037109500,2017,4895,81,0,81
1400000US06037109601,6037109601,2017,5152,4,0,4
1400000US06037109603,6037109603,2017,4444,50,0,50
1400000US06037109604,6037109604,2017,2900,34,0,34
1400000US06037109700,6037109700,2017,4701,13,0,13
1400000US06037109800,6037109800,2017,5494,5,0,5
1400000US06037111100,6037111100,2017,3028,0,0,0
1400000US06037111201,6037111201,2017,3436,2,0,2
1400000US06037111202,6037111202,2017,5284,4,0,4
1400000US06037111204,6037111204,2017,6245,3,0,3
1400000US06037111205,6037111205,2017,4084,2,0,2
1400000US06037111206,6037111206,2017,4717,0,0,0
1400000US06037111302,6037111302,2017,5330,0,0,0
1400000US06037111303,6037111303,2017,5640,9,0,9
1400000US06037111304,6037111304,2017,1578,2,0,2
1400000US06037111401,6037111401,2017,3695,1,0,1
1400000US06037111402,6037111402,2017,4269,1,0,1
1400000US06037113101,6037113101,2017,3671,3,0,3
1400000US06037113102,6037113102,2017,3031,15,0,15
1400000US06037113211,6037113211,2017,3740,0,0,0
1400000US06037113212,6037113212,2017,3369,0,0,0
1400000US06037113213,6037113213,2017,4982,13,0,13
1400000US06037113231,6037113231,2017,2328,12,0,12
1400000US06037113232,6037113232,2017,4265,6,0,6
1400000US06037113234,6037113234,2017,4621,8,0,8
1400000US06037113235,6037113235,2017,1840,0,0,0
1400000US06037113237,6037113237,2017,4163,227,180,47
1400000US06037113238,6037113238,2017,5105,3,0,3
1400000US06037113239,6037113239,2017,3124,2,0,2
1400000US06037113301,6037113301,2017,2401,15,0,15
1400000US06037113303,6037113303,2017,4264,62,11,51
1400000US06037113322,6037113322,2017,4214,10,0,10
1400000US06037113323,6037113323,2017,4356,10,0,10
1400000US06037113324,6037113324,2017,1953,4,0,4
1400000US06037113423,6037113423,2017,1743,3,0,3
1400000US06037113424,6037113424,2017,4270,6,0,6
1400000US06037113425,6037113425,2017,1059,5,0,5
1400000US06037113426,6037113426,2017,5821,30,0,30
1400000US06037113427,6037113427,2017,1096,0,0,0
1400000US06037113428,6037113428,2017,5369,0,0,0
1400000US06037115101,6037115101,2017,5205,5,0,5
1400000US06037115103,6037115103,2017,3491,0,0,0
1400000US06037115104,6037115104,2017,4650,12,0,12
1400000US06037115202,6037115202,2017,5088,123,97,26
1400000US06037115203,6037115203,2017,3086,1,0,1
1400000US06037115204,6037115204,2017,3953,2,0,2
1400000US06037115301,6037115301,2017,4524,0,0,0
1400000US06037115302,6037115302,2017,4364,17,0,17
1400000US06037115401,6037115401,2017,6405,1,0,1
1400000US06037115403,6037115403,2017,3706,10,0,10
1400000US06037115404,6037115404,2017,2990,2,0,2
1400000US06037117101,6037117101,2017,5269,16,0,16
1400000US06037117102,6037117102,2017,2841,12,0,12
1400000US06037117201,6037117201,2017,4580,7,0,7
1400000US06037117202,6037117202,2017,2594,5,0,5
1400000US06037117301,6037117301,2017,4053,0,0,0
1400000US06037117302,6037117302,2017,5363,0,0,0
1400000US06037117303,6037117303,2017,3706,49,0,49
1400000US06037117404,6037117404,2017,4463,34,0,34
1400000US06037117405,6037117405,2017,3620,2,0,2
1400000US06037117407,6037117407,2017,3917,9,0,9
1400000US06037117408,6037117408,2017,3332,57,0,57
1400000US06037117510,6037117510,2017,4171,15,0,15
1400000US06037117520,6037117520,2017,4180,35,15,20
1400000US06037117530,6037117530,2017,6739,71,0,71
1400000US06037119001,6037119001,2017,4195,4,0,4
1400000US06037119003,6037119003,2017,3727,10,0,10
1400000US06037119004,6037119004,2017,3732,10,0,10
1400000US06037119201,6037119201,2017,4016,16,0,16
1400000US06037119202,6037119202,2017,4493,2,0,2
1400000US06037119310,6037119310,2017,3956,2,0,2
1400000US06037119320,6037119320,2017,4938,3,0,3
1400000US06037119340,6037119340,2017,3976,2,0,2
1400000US06037119341,6037119341,2017,2900,8,0,8
1400000US06037119342,6037119342,2017,3196,0,0,0
1400000US06037119400,6037119400,2017,5252,0,0,0
1400000US06037119700,6037119700,2017,5046,9,0,9
1400000US06037119801,6037119801,2017,3149,10,0,10
1400000US06037119802,6037119802,2017,3239,10,0,10
1400000US06037119900,6037119900,2017,5173,10,0,10
1400000US06037120010,6037120010,2017,2692,7,0,7
1400000US06037120020,6037120020,2017,3989,166,149,17
1400000US06037120030,6037120030,2017,2643,26,5,21
1400000US06037120103,6037120103,2017,3370,5,0,5
1400000US06037120104,6037120104,2017,2340,23,0,23
1400000US06037120105,6037120105,2017,2857,6,0,6
1400000US06037120106,6037120106,2017,4553,2,0,2
1400000US06037120107,6037120107,2017,3707,7,0,7
1400000US06037120108,6037120108,2017,4800,20,0,20
1400000US06037120300,6037120300,2017,5521,13,0,13
1400000US06037120400,6037120400,2017,7036,6,0,6
1400000US06037121010,6037121010,2017,4461,35,0,35
1400000US06037121020,6037121020,2017,3656,0,0,0
1400000US06037121101,6037121101,2017,3000,12,0,12
1400000US06037121102,6037121102,2017,2460,58,0,58
1400000US06037121210,6037121210,2017,3083,25,0,25
1400000US06037121221,6037121221,2017,2415,10,0,10
1400000US06037121222,6037121222,2017,5480,28,0,28
1400000US06037121600,6037121600,2017,2423,5,0,5
1400000US06037121801,6037121801,2017,2907,2,0,2
1400000US06037121802,6037121802,2017,3498,148,107,41
1400000US06037121900,6037121900,2017,3624,206,176,30
1400000US06037122000,6037122000,2017,6183,38,0,38
1400000US06037122120,6037122120,2017,4703,16,0,16
1400000US06037122121,6037122121,2017,2777,0,0,0
1400000US06037122122,6037122122,2017,2610,154,56,98
1400000US06037122200,6037122200,2017,3957,24,0,24
1400000US06037122410,6037122410,2017,3571,14,0,14
1400000US06037122420,6037122420,2017,4370,17,0,17
1400000US06037123010,6037123010,2017,4247,27,0,27
1400000US06037123020,6037123020,2017,3521,26,0,26
1400000US06037123103,6037123103,2017,4024,42,0,42
1400000US06037123104,6037123104,2017,4748,6,0,6
1400000US06037123203,6037123203,2017,3834,11,0,11
1400000US06037123204,6037123204,2017,3262,29,12,17
1400000US06037123205,6037123205,2017,2547,18,0,18
1400000US06037123206,6037123206,2017,2798,18,0,18
1400000US06037123301,6037123301,2017,4221,49,0,49
1400000US06037123303,6037123303,2017,2978,16,0,16
1400000US06037123304,6037123304,2017,4341,41,0,41
1400000US06037123410,6037123410,2017,4294,10,0,10
1400000US06037123420,6037123420,2017,4505,7,0,7
1400000US06037123510,6037123510,2017,4876,17,0,17
1400000US06037123520,6037123520,2017,2693,8,0,8
1400000US06037123601,6037123601,2017,4986,34,0,34
1400000US06037123602,6037123602,2017,3471,1,0,1
1400000US06037123700,6037123700,2017,4199,4,0,4
1400000US06037123800,6037123800,2017,5836,63,16,47
1400000US06037123901,6037123901,2017,4248,18,0,18
1400000US06037123902,6037123902,2017,2638,31,0,31
1400000US06037124000,6037124000,2017,5151,9,0,9
1400000US06037124102,6037124102,2017,3873,8,0,8
1400000US06037124103,6037124103,2017,2090,5,0,5
1400000US06037124104,6037124104,2017,2633,14,0,14
1400000US06037124105,6037124105,2017,2645,6,0,6
1400000US06037124201,6037124201,2017,3056,9,0,9
1400000US06037124203,6037124203,2017,2705,4,0,4
1400000US06037124204,6037124204,2017,2592,7,0,7
1400000US06037124300,6037124300,2017,3483,10,0,10
1400000US06037124400,6037124400,2017,4581,15,0,15
1400000US06037124500,6037124500,2017,2942,0,0,0
1400000US06037124600,6037124600,2017,3148,5,0,5
1400000US06037124700,6037124700,2017,5453,16,0,16
1400000US06037124902,6037124902,2017,2836,6,0,6
1400000US06037124903,6037124903,2017,3545,4,0,4
1400000US06037125101,6037125101,2017,3114,3,0,3
1400000US06037125102,6037125102,2017,3111,2,0,2
1400000US06037125200,6037125200,2017,3539,89,0,89
1400000US06037125310,6037125310,2017,5215,32,0,32
1400000US06037125321,6037125321,2017,2227,19,0,19
1400000US06037125322,6037125322,2017,3205,27,0,27
1400000US06037125402,6037125402,2017,4291,9,0,9
1400000US06037125403,6037125403,2017,1871,5,0,5
1400000US06037125404,6037125404,2017,2551,6,0,6
1400000US06037125501,6037125501,2017,3282,20,0,20
1400000US06037125502,6037125502,2017,3371,2,0,2
1400000US06037125600,6037125600,2017,2571,7,0,7
1400000US06037127102,6037127102,2017,5717,4,0,4
1400000US06037127103,6037127103,2017,3217,30,0,30
1400000US06037127104,6037127104,2017,3584,0,0,0
1400000US06037127210,6037127210,2017,5945,30,0,30
1400000US06037127220,6037127220,2017,4684,22,0,22
1400000US06037127300,6037127300,2017,4625,51,0,51
1400000US06037127400,6037127400,2017,6685,35,0,35
1400000US06037127520,6037127520,2017,4455,52,0,52
1400000US06037127603,6037127603,2017,3023,0,0,0
1400000US06037127604,6037127604,2017,3178,1,0,1
1400000US06037127605,6037127605,2017,4465,30,0,30
1400000US06037127606,6037127606,2017,3466,19,0,19
1400000US06037127711,6037127711,2017,3563,10,0,10
1400000US06037127712,6037127712,2017,3074,0,0,0
1400000US06037127803,6037127803,2017,4301,22,0,22
1400000US06037127804,6037127804,2017,4368,0,0,0
1400000US06037127805,6037127805,2017,3875,3,0,3
1400000US06037127806,6037127806,2017,3047,34,0,34
1400000US06037127910,6037127910,2017,5218,10,0,10
1400000US06037127920,6037127920,2017,4527,0,0,0
1400000US06037128101,6037128101,2017,3600,4,0,4
1400000US06037128102,6037128102,2017,5012,15,0,15
1400000US06037128210,6037128210,2017,5209,102,55,47
1400000US06037128220,6037128220,2017,3123,0,0,0
1400000US06037128302,6037128302,2017,4718,12,0,12
1400000US06037128303,6037128303,2017,3780,24,15,9
1400000US06037128400,6037128400,2017,4066,63,0,63
1400000US06037128500,6037128500,2017,4541,3,0,3
1400000US06037128601,6037128601,2017,4490,25,0,25
1400000US06037128602,6037128602,2017,3708,2,0,2
1400000US06037128703,6037128703,2017,2858,0,0,0
1400000US06037128704,6037128704,2017,2875,0,0,0
1400000US06037128801,6037128801,2017,3246,1,0,1
1400000US06037128802,6037128802,2017,4974,2,0,2
1400000US06037128910,6037128910,2017,4293,13,0,13
1400000US06037131021,6037131021,2017,3351,2,0,2
1400000US06037131022,6037131022,2017,3004,1,0,1
1400000US06037131023,6037131023,2017,2550,4,0,4
1400000US06037131024,6037131024,2017,3706,6,0,6
1400000US06037131100,6037131100,2017,3226,3,0,3
1400000US06037131200,6037131200,2017,3256,0,0,0
1400000US06037131300,6037131300,2017,5425,4,0,4
1400000US06037131400,6037131400,2017,6244,43,43,0
1400000US06037131600,6037131600,2017,4913,7,0,7
1400000US06037131701,6037131701,2017,4764,0,0,0
1400000US06037131702,6037131702,2017,3820,17,0,17
1400000US06037131801,6037131801,2017,3051,9,0,9
1400000US06037131802,6037131802,2017,3065,10,0,10
1400000US06037131900,6037131900,2017,4760,0,0,0
1400000US06037132001,6037132001,2017,3386,4,0,4
1400000US06037132002,6037132002,2017,3413,7,0,7
1400000US06037132101,6037132101,2017,4763,1,0,1
1400000US06037132102,6037132102,2017,5655,12,0,12
1400000US06037132301,6037132301,2017,3741,9,0,9
1400000US06037132302,6037132302,2017,3840,10,0,10
1400000US06037132501,6037132501,2017,4448,35,0,35
1400000US06037132502,6037132502,2017,4030,10,0,10
1400000US06037132700,6037132700,2017,5313,17,0,17
1400000US06037132900,6037132900,2017,3705,10,0,10
1400000US06037133000,6037133000,2017,4460,10,0,10
1400000US06037133101,6037133101,2017,2487,8,0,8
