geoid,geoid20,year,denom_total_pop,pm25_concentration
1400000US06037620001,6037620001,2017,3943,12.05
1400000US06037620002,6037620002,2017,3609,12.05
1400000US06037620101,6037620101,2017,5426,12.05
1400000US06037620102,6037620102,2017,3617,12.05
1400000US06037620201,6037620201,2017,1530,12.05
1400000US06037620301,6037620301,2017,4657,12.05
1400000US06037620303,6037620303,2017,4547,12.05
1400000US06037620305,6037620305,2017,6227,12.05
1400000US06037620400,6037620400,2017,5090,12.05
1400000US06037620501,6037620501,2017,5390,12.05
1400000US06037620521,6037620521,2017,4097,12.05
1400000US06037620522,6037620522,2017,4632,12.05
1400000US06037620601,6037620601,2017,5523,12.05
1400000US06037620602,6037620602,2017,5376,12.05
1400000US06037620701,6037620701,2017,6704,12.05
1400000US06037620703,6037620703,2017,3073,12.05
1400000US06037620704,6037620704,2017,3982,12.05
1400000US06037620801,6037620801,2017,3641,12.05
1400000US06037620802,6037620802,2017,3924,12.05
1400000US06037620901,6037620901,2017,2621,12.05
1400000US06037620904,6037620904,2017,2888,12.05
1400000US06037621001,6037621001,2017,4239,12.05
1400000US06037621005,6037621005,2017,5735,12.05
1400000US06037621102,6037621102,2017,2883,12.05
1400000US06037621104,6037621104,2017,6649,12.05
1400000US06037621201,6037621201,2017,6452,12.05
1400000US06037621204,6037621204,2017,3230,12.05
1400000US06037621301,6037621301,2017,6769,12.05
1400000US06037621324,6037621324,2017,3842,12.05
1400000US06037621326,6037621326,2017,3260,12.05
1400000US06037621400,6037621400,2017,4414,12.05
1400000US06037650001,6037650001,2017,5853,12.05
1400000US06037650003,6037650003,2017,3158,12.05
1400000US06037650004,6037650004,2017,4005,12.05
1400000US06037650101,6037650101,2017,5831,12.05
1400000US06037650102,6037650102,2017,2248,12.05
1400000US06037650200,6037650200,2017,5783,12.05
1400000US06037650300,6037650300,2017,6704,12.05
1400000US06037650401,6037650401,2017,4472,12.05
1400000US06037650501,6037650501,2017,3063,12.05
1400000US06037650502,6037650502,2017,4294,12.05
1400000US06037650603,6037650603,2017,3958,12.05
1400000US06037650604,6037650604,2017,5412,12.05
1400000US06037650605,6037650605,2017,2763,12.05
1400000US06037650606,6037650606,2017,4239,12.05
1400000US06037650607,6037650607,2017,2922,12.05
1400000US06037650701,6037650701,2017,2521,12.05
1400000US06037650702,6037650702,2017,4590,12.05
1400000US06037650801,6037650801,2017,4063,12.05
1400000US06037650802,6037650802,2017,3005,12.05
1400000US06037650901,6037650901,2017,5928,12.05
1400000US06037650903,6037650903,2017,3774,12.05
1400000US06037650904,6037650904,2017,3329,12.05
1400000US06037651001,6037651001,2017,5522,11.63
1400000US06037651002,6037651002,2017,4606,12.05
1400000US06037651101,6037651101,2017,5103,12.05
1400000US06037651102,6037651102,2017,3639,12.05
1400000US06037651201,6037651201,2017,5056,12.05
1400000US06037651221,6037651221,2017,3291,12.05
1400000US06037651222,6037651222,2017,6211,12.05
1400000US06037651302,6037651302,2017,6311,12.05
1400000US06037651304,6037651304,2017,5114,12.05
1400000US06037651401,6037651401,2017,2315,12.03
1400000US06037651402,6037651402,2017,6050,12.05
1400000US06037670001,6037670001,2017,3311,11.63
1400000US06037670002,6037670002,2017,4001,11.63
1400000US06037670003,6037670003,2017,5788,11.63
1400000US06037670101,6037670101,2017,4390,11.61
1400000US06037670102,6037670102,2017,2503,11.63
1400000US06037670201,6037670201,2017,4136,11.67
1400000US06037670202,6037670202,2017,2594,12.05
1400000US06037670324,6037670324,2017,5127,12.05
1400000US06037670326,6037670326,2017,3807,12.05
1400000US06037670328,6037670328,2017,4504,12.05
1400000US06037670405,6037670405,2017,2646,12.05
1400000US06037670406,6037670406,2017,1903,12.05
1400000US06037670407,6037670407,2017,5758,12.05
1400000US06037670413,6037670413,2017,4782,12.05
1400000US06037670416,6037670416,2017,4139,12.05
1400000US06037670417,6037670417,2017,2955,12.05
1400000US06037670418,6037670418,2017,3879,12.05
1400000US06037670500,6037670500,2017,1860,11.63
1400000US06037670603,6037670603,2017,2018,11.63
1400000US06037670604,6037670604,2017,5324,11.63
1400000US06037670701,6037670701,2017,6629,11.21
1400000US06037670702,6037670702,2017,5477,11.21
1400000US06037700101,6037700101,2017,5232,12.05
1400000US06037700102,6037700102,2017,4061,12.05
1400000US06037700200,6037700200,2017,6321,12.05
1400000US06037700300,6037700300,2017,5623,12.05
1400000US06037700400,6037700400,2017,5237,12.05
1400000US06037700501,6037700501,2017,3687,12.05
1400000US06037700502,6037700502,2017,4246,12.05
1400000US06037700600,6037700600,2017,5537,12.05
1400000US06037700700,6037700700,2017,3479,12.05
1400000US06037700801,6037700801,2017,5220,12.05
1400000US06037700802,6037700802,2017,4069,12.05
1400000US06037700901,6037700901,2017,3856,12.05
1400000US06037700902,6037700902,2017,6517,12.05
1400000US06037701000,6037701000,2017,5431,12.05
1400000US06037701201,6037701201,2017,4433,11.63
1400000US06037701202,6037701202,2017,3268,12.05
1400000US06037701302,6037701302,2017,4684,12.05
1400000US06037701304,6037701304,2017,6374,11.63
1400000US06037701402,6037701402,2017,6696,12.05
1400000US06037701501,6037701501,2017,4986,12.05
1400000US06037701502,6037701502,2017,3841,12.05
1400000US06037701601,6037701601,2017,4122,12.05
1400000US06037701602,6037701602,2017,4037,12.05
1400000US06037701701,6037701701,2017,3196,12.05
1400000US06037701702,6037701702,2017,3106,12.05
1400000US06037701801,6037701801,2017,5867,12.05
1400000US06037701802,6037701802,2017,4463,12.05
1400000US06037701902,6037701902,2017,4016,12.05
1400000US06037702002,6037702002,2017,5700,12.05
1400000US06037702102,6037702102,2017,6306,12.05
1400000US06037702201,6037702201,2017,4483,12.05
1400000US06037702202,6037702202,2017,3751,12.05
1400000US06037702300,6037702300,2017,6364,12.05
1400000US06037702400,6037702400,2017,4541,12.05
1400000US06037702501,6037702501,2017,4625,12.05
1400000US06037702502,6037702502,2017,4048,12.05
1400000US06037702600,6037702600,2017,6069,12.05
1400000US06037702700,6037702700,2017,3440,12.05
1400000US06037702801,6037702801,2017,5205,12.05
1400000US06037702802,6037702802,2017,2282,12.05
1400000US06037702803,6037702803,2017,2963,12.05
1400000US06037702900,6037702900,2017,8866,12.05
1400000US06037703002,6037703002,2017,6649,12.05
1400000US06037703003,6037703003,2017,2506,12.05
1400000US06037703100,6037703100,2017,5446,12.05
1400000US06037703200,6037703200,2017,5629,12.05
1400000US06037800101,6037800101,2017,5485,10.37
1400000US06037800103,6037800103,2017,2481,10.37
1400000US06037800104,6037800104,2017,4597,10.37
1400000US06037800202,6037800202,2017,6319,10.37
1400000US06037800204,6037800204,2017,6740,10.37
1400000US06037800205,6037800205,2017,657,9.96
1400000US06037800206,6037800206,2017,5027,9.96
1400000US06037800324,6037800324,2017,6664,9.54
1400000US06037800325,6037800325,2017,3407,9.54
1400000US06037800328,6037800328,2017,2592,9.96
1400000US06037800333,6037800333,2017,1195,9.54
1400000US06037800334,6037800334,2017,4600,9.54
1400000US06037800335,6037800335,2017,5914,9.6000004
1400000US06037800336,6037800336,2017,5627,9.96
1400000US06037800337,6037800337,2017,791,9.96
1400000US06037800338,6037800338,2017,6936,9.54
1400000US06037800406,6037800406,2017,2644,9.54
1400000US06037800410,6037800410,2017,3627,9.96
1400000US06037800411,6037800411,2017,3994,9.96
1400000US06037800412,6037800412,2017,3127,9.96
1400000US06037800504,6037800504,2017,2497,10.37
1400000US06037800506,6037800506,2017,3074,10.79
1400000US06037900102,6037900102,2017,1029,5.7600002
1400000US06037900103,6037900103,2017,6170,5.3400002
1400000US06037900104,6037900104,2017,6242,5.3400002
1400000US06037900301,6037900301,2017,509,6.1799998
1400000US06037900501,6037900501,2017,6764,6.1799998
1400000US06037900504,6037900504,2017,5816,6.1799998
1400000US06037900505,6037900505,2017,4002,6.1799998
1400000US06037900506,6037900506,2017,4352,6.1799998
1400000US06037900508,6037900508,2017,3334,6.1799998
1400000US06037900509,6037900509,2017,3217,6.1799998
1400000US06037900510,6037900510,2017,4452,6.1799998
1400000US06037900602,6037900602,2017,5290,6.1799998
1400000US06037900606,6037900606,2017,3721,6.1799998
1400000US06037900607,6037900607,2017,3904,6.1799998
1400000US06037900608,6037900608,2017,3536,6.1799998
1400000US06037900609,6037900609,2017,5167,6.1799998
1400000US06037900610,6037900610,2017,4440,6.1799998
1400000US06037900611,6037900611,2017,2659,6.1799998
1400000US06037900701,6037900701,2017,5289,6.1799998
1400000US06037900703,6037900703,2017,4375,6.1799998
1400000US06037900704,6037900704,2017,3050,6.1799998
1400000US06037900705,6037900705,2017,4285,6.1799998
1400000US06037900804,6037900804,2017,3489,6.1799998
1400000US06037900805,6037900805,2017,5089,6.1799998
1400000US06037900806,6037900806,2017,3620,6.1799998
1400000US06037900807,6037900807,2017,4132,6.1799998
1400000US06037900808,6037900808,2017,4152,6.1799998
1400000US06037900901,6037900901,2017,1691,6.1799998
1400000US06037900902,6037900902,2017,2122,6.1799998
1400000US06037901003,6037901003,2017,6188,6.1799998
1400000US06037901007,6037901007,2017,2258,6.1799998
1400000US06037901008,6037901008,2017,2874,6.1799998
1400000US06037901009,6037901009,2017,5318,6.1799998
1400000US06037901010,6037901010,2017,5913,6.1799998
1400000US06037901011,6037901011,2017,5069,6.1799998
1400000US06037901012,6037901012,2017,3722,6.1799998
1400000US06037901013,6037901013,2017,2831,6.1799998
1400000US06037901014,6037901014,2017,5991,6.1799998
1400000US06037901101,6037901101,2017,5496,6.1799998
1400000US06037901102,6037901102,2017,5557,6.1799998
1400000US06037901209,6037901209,2017,1633,5.3400002
1400000US06037901210,6037901210,2017,1591,5.7600002
1400000US06037901214,6037901214,2017,1104,6.1799998
1400000US06037901215,6037901215,2017,554,6.1799998
1400000US06037901216,6037901216,2017,8807,6.1799998
1400000US06037901217,6037901217,2017,3605,6.5700002
1400000US06037901218,6037901218,2017,600,6.5999999
1400000US06037901300,6037901300,2017,5415,6.0700002
1400000US06037910002,6037910002,2017,7217,5.7600002
1400000US06037910210,6037910210,2017,7103,6.1799998
1400000US06037910211,6037910211,2017,1048,6.1799998
1400000US06037910212,6037910212,2017,3634,6.1799998
1400000US06037910213,6037910213,2017,1371,6.1799998
1400000US06037910214,6037910214,2017,6023,6.1799998
1400000US06037910215,6037910215,2017,6160,6.1799998
1400000US06037910216,6037910216,2017,4166,6.1799998
1400000US06037910217,6037910217,2017,4128,6.5799999
1400000US06037910218,6037910218,2017,4270,6.1799998
1400000US06037910301,6037910301,2017,4219,6.1799998
1400000US06037910302,6037910302,2017,6162,6.1799998
1400000US06037910401,6037910401,2017,6352,6.1799998
1400000US06037910404,6037910404,2017,4130,6.1799998
1400000US06037910405,6037910405,2017,5986,6.1799998
1400000US06037910501,6037910501,2017,5339,6.1799998
1400000US06037910502,6037910502,2017,4086,6.1799998
1400000US06037910504,6037910504,2017,4797,6.1799998
1400000US06037910505,6037910505,2017,3064,6.1799998
1400000US06037910601,6037910601,2017,6460,6.1799998
1400000US06037910602,6037910602,2017,3995,6.1799998
1400000US06037910605,6037910605,2017,4535,6.1799998
1400000US06037910606,6037910606,2017,2970,6.1799998
1400000US06037910607,6037910607,2017,3294,6.1799998
1400000US06037910608,6037910608,2017,3781,6.1799998
1400000US06037910706,6037910706,2017,5908,5.7600002
1400000US06037910707,6037910707,2017,4329,6.1799998
1400000US06037910709,6037910709,2017,1631,5.7600002
1400000US06037910712,6037910712,2017,2772,6.1799998
1400000US06037910713,6037910713,2017,5324,6.1799998
1400000US06037910714,6037910714,2017,3596,6.1799998
1400000US06037910715,6037910715,2017,6702,6.1799998
1400000US06037910716,6037910716,2017,6117,6.1799998
1400000US06037910717,6037910717,2017,3432,6.1799998
1400000US06037910718,6037910718,2017,4017,6.1799998
1400000US06037910719,6037910719,2017,3966,6.1799998
1400000US06037910720,6037910720,2017,3516,6.1799998
1400000US06037910721,6037910721,2017,4069,6.1799998
1400000US06037910804,6037910804,2017,2642,6.5999999
1400000US06037910807,6037910807,2017,5489,9.1199999
1400000US06037910808,6037910808,2017,3537,9.1199999
1400000US06037910809,6037910809,2017,1793,9.54
1400000US06037910810,6037910810,2017,2580,8.29
1400000US06037910814,6037910814,2017,3438,7.8600001
1400000US06037910815,6037910815,2017,6248,7.5
1400000US06037911001,6037911001,2017,4201,5.3400002
1400000US06037911100,6037911100,2017,7421,5.77
1400000US06037920013,6037920013,2017,4369,9.96
1400000US06037920015,6037920015,2017,6358,9.54
1400000US06037920016,6037920016,2017,4830,9.54
1400000US06037920017,6037920017,2017,4342,9.96
1400000US06037920018,6037920018,2017,2277,9.54
1400000US06037920020,6037920020,2017,7052,9.54
1400000US06037920028,6037920028,2017,5283,9.96
1400000US06037920029,6037920029,2017,3796,9.96
1400000US06037920030,6037920030,2017,5818,10.37
1400000US06037920031,6037920031,2017,5440,9.9700003
1400000US06037920034,6037920034,2017,3628,9.54
1400000US06037920035,6037920035,2017,7720,9.96
1400000US06037920038,6037920038,2017,4430,9.54
1400000US06037920039,6037920039,2017,1896,9.54
1400000US06037920040,6037920040,2017,3352,9.1199999
1400000US06037920041,6037920041,2017,2871,9.54
1400000US06037920042,6037920042,2017,6769,9.96
1400000US06037920043,6037920043,2017,5711,9.96
1400000US06037920044,6037920044,2017,2686,9.96
1400000US06037920045,6037920045,2017,4622,9.54
1400000US06037920046,6037920046,2017,3185,9.96
1400000US06037920047,6037920047,2017,3946,9.96
1400000US06037920048,6037920048,2017,6112,10.13
1400000US06037920049,6037920049,2017,3831,9.1199999
1400000US06037920050,6037920050,2017,1353,7.2800002
1400000US06037920102,6037920102,2017,5608,7.02
1400000US06037920104,6037920104,2017,2798,6.5999999
1400000US06037920106,6037920106,2017,3374,9.1499996
1400000US06037920109,6037920109,2017,4363,9.54
1400000US06037920110,6037920110,2017,5043,9.54
1400000US06037920111,6037920111,2017,3213,9.54
1400000US06037920112,6037920112,2017,4287,9.96
1400000US06037920114,6037920114,2017,6490,9.96
1400000US06037920115,6037920115,2017,4149,9.96
1400000US06037920116,6037920116,2017,5181,9.1199999
1400000US06037920118,6037920118,2017,5852,9.54
1400000US06037920119,6037920119,2017,1868,9.1199999
1400000US06037920120,6037920120,2017,830,9.7200003
1400000US06037920121,6037920121,2017,6696,9.96
1400000US06037920200,6037920200,2017,6920,9.1199999
1400000US06037920303,6037920303,2017,1495,9.9700003
1400000US06037920312,6037920312,2017,5268,10.37
1400000US06037920313,6037920313,2017,5883,10.37
1400000US06037920314,6037920314,2017,2935,10.36
1400000US06037920322,6037920322,2017,2895,10.37
1400000US06037920326,6037920326,2017,8062,10.02
1400000US06037920328,6037920328,2017,1952,10.37
1400000US06037920329,6037920329,2017,5460,10.37
1400000US06037920330,6037920330,2017,5271,10.37
1400000US06037920331,6037920331,2017,4075,10.37
1400000US06037920332,6037920332,2017,2113,10.37
1400000US06037920334,6037920334,2017,6461,10.37
1400000US06037920338,6037920338,2017,5721,10.37
1400000US06037920339,6037920339,2017,7510,9.96
1400000US06037920340,6037920340,2017,4496,10.37
1400000US06037920341,6037920341,2017,2478,10.37
1400000US06037920342,6037920342,2017,3487,10.37
1400000US06037920343,6037920343,2017,3836,10.37
1400000US06037930400,6037930400,2017,3514,9.8000002
1400000US06037980001,6037980001,2017,0,0
1400000US06037980002,6037980002,2017,0,0
1400000US06037980003,6037980003,2017,2,5.7600002
1400000US06037980004,6037980004,2017,134,6.1799998
1400000US06037980005,6037980005,2017,0,0
1400000US06037980006,6037980006,2017,0,0
1400000US06037980007,6037980007,2017,0,0
1400000US06037980008,6037980008,2017,145,10.79
1400000US06037980009,6037980009,2017,14,12.47
1400000US06037980010,6037980010,2017,164,12.89
1400000US06037980011,6037980011,2017,76,11.21
1400000US06037980012,6037980012,2017,31,12.05
1400000US06037980013,6037980013,2017,59,12.05
1400000US06037980014,6037980014,2017,239,11.21
1400000US06037980015,6037980015,2017,588,11.21
1400000US06037980016,6037980016,2017,360,12.18
1400000US06037980017,6037980017,2017,853,12.05
1400000US06037980018,6037980018,2017,23,11.21
1400000US06037980019,6037980019,2017,246,10.91
1400000US06037980020,6037980020,2017,0,0
1400000US06037980021,6037980021,2017,33,11.63
1400000US06037980022,6037980022,2017,394,11.21
1400000US06037980023,6037980023,2017,8,9.96
