geoid,geoid20,year,denom_total_pop,pollution_burden_score
1400000US06037137504,6037137504,2014,1939,3.54
1400000US06037138000,6037138000,2014,4484,3.75
1400000US06037139001,6037139001,2014,4767,6.4699998
1400000US06037139200,6037139200,2014,5175,6.8000002
1400000US06037139301,6037139301,2014,4462,7.9000001
1400000US06037139302,6037139302,2014,4422,6.3699999
1400000US06037139303,6037139303,2014,4186,6.5100002
1400000US06037139401,6037139401,2014,2645,6.0300002
1400000US06037139402,6037139402,2014,2851,5.8699999
1400000US06037139502,6037139502,2014,3007,5.79
1400000US06037139504,6037139504,2014,3476,6.4899998
1400000US06037139505,6037139505,2014,2240,6.0999999
1400000US06037139506,6037139506,2014,2417,6.0999999
1400000US06037139600,6037139600,2014,4633,6.3000002
1400000US06037139701,6037139701,2014,4920,5.6599998
1400000US06037139703,6037139703,2014,2943,3.4100001
1400000US06037139704,6037139704,2014,4224,5.0100002
1400000US06037139705,6037139705,2014,2024,5.0100002
1400000US06037139801,6037139801,2014,3539,3.6300001
1400000US06037139802,6037139802,2014,3865,3.53
1400000US06037141101,6037141101,2014,4066,6.21
1400000US06037141102,6037141102,2014,2869,5.8499999
1400000US06037141201,6037141201,2014,3707,6.1900001
1400000US06037141202,6037141202,2014,2800,4.8600001
1400000US06037141303,6037141303,2014,3089,6.04
1400000US06037141304,6037141304,2014,2738,5.6599998
1400000US06037141305,6037141305,2014,2981,5.98
1400000US06037141306,6037141306,2014,2560,5.98
1400000US06037141400,6037141400,2014,4364,6.0500002
1400000US06037141500,6037141500,2014,2929,6.04
1400000US06037141600,6037141600,2014,4079,5.79
1400000US06037141700,6037141700,2014,3091,4.3499999
1400000US06037143101,6037143101,2014,3073,7.3800001
1400000US06037143102,6037143102,2014,878,7.3800001
1400000US06037143200,6037143200,2014,3743,7.21
1400000US06037143301,6037143301,2014,2055,6.0700002
1400000US06037143302,6037143302,2014,3678,6.0700002
1400000US06037143401,6037143401,2014,3711,6.1199999
1400000US06037143402,6037143402,2014,2169,6.1199999
1400000US06037143500,6037143500,2014,4708,4.5999999
1400000US06037143602,6037143602,2014,4260,4.7399998
1400000US06037143603,6037143603,2014,2222,7.23
1400000US06037143605,6037143605,2014,1879,7.4299998
1400000US06037143606,6037143606,2014,1326,7.4299998
1400000US06037143700,6037143700,2014,3624,6.8899999
1400000US06037143801,6037143801,2014,2677,6.0100002
1400000US06037143802,6037143802,2014,2179,6.0100002
1400000US06037143901,6037143901,2014,4068,4.79
1400000US06037143902,6037143902,2014,3000,4.46
1400000US06037181000,6037181000,2014,6144,6.0900002
1400000US06037181300,6037181300,2014,3629,6.1999998
1400000US06037181400,6037181400,2014,4302,5
1400000US06037181500,6037181500,2014,3812,3.6800001
1400000US06037181600,6037181600,2014,4352,5.1999998
1400000US06037183101,6037183101,2014,3922,4.6100001
1400000US06037183103,6037183103,2014,3967,5.0599999
1400000US06037183104,6037183104,2014,2041,4.2199998
1400000US06037183220,6037183220,2014,4114,4.7399998
1400000US06037183221,6037183221,2014,3118,4.1300001
1400000US06037183222,6037183222,2014,3483,3.97
1400000US06037183300,6037183300,2014,3480,4.4499998
1400000US06037183401,6037183401,2014,2543,4.71
1400000US06037183402,6037183402,2014,2820,4.9000001
1400000US06037183510,6037183510,2014,2725,4.3899999
1400000US06037183520,6037183520,2014,3881,4.4499998
1400000US06037183610,6037183610,2014,3275,4.5500002
1400000US06037183620,6037183620,2014,3264,4.5900002
1400000US06037183701,6037183701,2014,3922,5.0599999
1400000US06037183702,6037183702,2014,2805,5.3200002
1400000US06037183810,6037183810,2014,4369,4.6399999
1400000US06037183820,6037183820,2014,3464,5.1399999
1400000US06037185101,6037185101,2014,2252,6.0799999
1400000US06037185102,6037185102,2014,4043,6.0799999
1400000US06037185202,6037185202,2014,3712,6.1500001
1400000US06037185203,6037185203,2014,3200,6.5799999
1400000US06037185204,6037185204,2014,2091,5.73
1400000US06037185310,6037185310,2014,3061,6.6599998
1400000US06037185320,6037185320,2014,2905,8.1800003
1400000US06037186100,6037186100,2014,4715,5.5900002
1400000US06037186201,6037186201,2014,3068,4.9299998
1400000US06037186202,6037186202,2014,1974,5.0799999
1400000US06037186203,6037186203,2014,2936,4.5300002
1400000US06037186301,6037186301,2014,2999,6.7800002
1400000US06037186302,6037186302,2014,5198,6.6100001
1400000US06037186401,6037186401,2014,3452,7.2800002
1400000US06037186403,6037186403,2014,2899,7.3800001
1400000US06037186404,6037186404,2014,2471,6.5300002
1400000US06037187101,6037187101,2014,3235,7.3000002
1400000US06037187102,6037187102,2014,3254,8.3699999
1400000US06037187200,6037187200,2014,3132,8.5500002
1400000US06037187300,6037187300,2014,3216,8.0500002
1400000US06037188100,6037188100,2014,4076,8.4799995
1400000US06037188201,6037188201,2014,3270,6.7399998
1400000US06037188202,6037188202,2014,2347,6.3400002
1400000US06037188300,6037188300,2014,3536,6.8899999
1400000US06037189101,6037189101,2014,2743,5.8499999
1400000US06037189102,6037189102,2014,3096,5.5
1400000US06037189201,6037189201,2014,3293,5.6100001
1400000US06037189202,6037189202,2014,2718,5.5100002
1400000US06037189300,6037189300,2014,3077,4.9899998
1400000US06037189400,6037189400,2014,3448,4.4000001
1400000US06037189501,6037189501,2014,2578,5.79
1400000US06037189502,6037189502,2014,1874,5.79
1400000US06037189600,6037189600,2014,3485,5.8800001
1400000US06037189702,6037189702,2014,2227,5.77
1400000US06037189703,6037189703,2014,3094,6.5999999
1400000US06037189704,6037189704,2014,883,6.6100001
1400000US06037189801,6037189801,2014,2263,5.2800002
1400000US06037189802,6037189802,2014,1758,5.2800002
1400000US06037189903,6037189903,2014,2164,5.0300002
1400000US06037189904,6037189904,2014,2260,5.5100002
1400000US06037189905,6037189905,2014,2304,5.0300002
1400000US06037189906,6037189906,2014,2761,5.96
1400000US06037189907,6037189907,2014,2210,5.96
1400000US06037190101,6037190101,2014,1674,6.27
1400000US06037190102,6037190102,2014,2807,6.27
1400000US06037190201,6037190201,2014,2870,5.8499999
1400000US06037190202,6037190202,2014,3044,5.4299998
1400000US06037190302,6037190302,2014,2829,6.27
1400000US06037190303,6037190303,2014,1929,6.27
1400000US06037190401,6037190401,2014,3135,5.5599999
1400000US06037190402,6037190402,2014,2487,5.5500002
1400000US06037190510,6037190510,2014,4227,6.54
1400000US06037190520,6037190520,2014,3728,6.1199999
1400000US06037190701,6037190701,2014,2327,6.4200001
1400000US06037190702,6037190702,2014,1052,6.4200001
1400000US06037190801,6037190801,2014,2594,6.6300001
1400000US06037190802,6037190802,2014,2784,6.8899999
1400000US06037190901,6037190901,2014,4742,6.8800001
1400000US06037190902,6037190902,2014,3960,6.54
1400000US06037191000,6037191000,2014,3228,6.6300001
1400000US06037191110,6037191110,2014,3338,6.73
1400000US06037191120,6037191120,2014,4135,6.8200002
1400000US06037191201,6037191201,2014,4591,6.0599999
1400000US06037191203,6037191203,2014,2922,5.7199998
1400000US06037191204,6037191204,2014,2124,5.96
1400000US06037191301,6037191301,2014,2327,5.75
1400000US06037191302,6037191302,2014,2422,5.7199998
1400000US06037191410,6037191410,2014,5092,6.23
1400000US06037191420,6037191420,2014,3365,6.6900001
1400000US06037191500,6037191500,2014,5551,6.7399998
1400000US06037191610,6037191610,2014,4502,6.6100001
1400000US06037191620,6037191620,2014,2789,6.5900002
1400000US06037191710,6037191710,2014,3231,5.8299999
1400000US06037191720,6037191720,2014,3770,6.0599999
1400000US06037191810,6037191810,2014,3498,7.0700002
1400000US06037191820,6037191820,2014,2647,6.9699998
1400000US06037191901,6037191901,2014,3355,7.0300002
1400000US06037191902,6037191902,2014,2867,6.9899998
1400000US06037192001,6037192001,2014,2466,5.98
1400000US06037192002,6037192002,2014,2735,5.4699998
1400000US06037192300,6037192300,2014,2799,6.3600001
1400000US06037192410,6037192410,2014,3628,5.73
1400000US06037192420,6037192420,2014,3637,5.4099998
1400000US06037192510,6037192510,2014,3670,5.1100001
1400000US06037192520,6037192520,2014,5067,6.0500002
1400000US06037192610,6037192610,2014,4389,7.27
1400000US06037192620,6037192620,2014,3868,7.0799999
1400000US06037192700,6037192700,2014,3513,7.6599998
1400000US06037194101,6037194101,2014,3091,4.3699999
1400000US06037194102,6037194102,2014,3458,4.6999998
1400000US06037194200,6037194200,2014,3588,5.1900001
1400000US06037194300,6037194300,2014,3029,4.5500002
1400000US06037194401,6037194401,2014,2461,5.3499999
1400000US06037194402,6037194402,2014,3335,5.6900001
1400000US06037194500,6037194500,2014,2037,6.0799999
1400000US06037195100,6037195100,2014,4717,6.27
1400000US06037195201,6037195201,2014,2834,5.6599998
1400000US06037195202,6037195202,2014,3185,5.4899998
1400000US06037195300,6037195300,2014,3203,5.7600002
1400000US06037195400,6037195400,2014,4395,5.75
1400000US06037195500,6037195500,2014,4971,6.5100002
1400000US06037195600,6037195600,2014,3340,6.6900001
1400000US06037195710,6037195710,2014,4328,7.04
1400000US06037195720,6037195720,2014,2304,7.2399998
1400000US06037195802,6037195802,2014,2881,7.7800002
1400000US06037195803,6037195803,2014,2603,6.46
1400000US06037195804,6037195804,2014,2643,6.7600002
1400000US06037195901,6037195901,2014,2235,5.8099999
1400000US06037195902,6037195902,2014,1905,5.8000002
1400000US06037195903,6037195903,2014,2216,7.2199998
1400000US06037197200,6037197200,2014,3757,8.1099997
1400000US06037197300,6037197300,2014,3909,6.7600002
1400000US06037197410,6037197410,2014,3704,8.0500002
1400000US06037197420,6037197420,2014,3509,7.0500002
1400000US06037197500,6037197500,2014,3889,7.5700002
1400000US06037197600,6037197600,2014,2376,7.5
1400000US06037197700,6037197700,2014,5103,8.1499996
1400000US06037199001,6037199001,2014,811,8.6300001
1400000US06037199002,6037199002,2014,4431,8.6099997
1400000US06037199110,6037199110,2014,2710,5.2199998
1400000US06037199120,6037199120,2014,4086,6.2199998
1400000US06037199201,6037199201,2014,4089,7.29
1400000US06037199202,6037199202,2014,3031,5.5900002
1400000US06037199300,6037199300,2014,3848,7.0500002
1400000US06037199400,6037199400,2014,4668,7.4000001
1400000US06037199700,6037199700,2014,3411,8.4799995
1400000US06037199801,6037199801,2014,2983,7.3400002
1400000US06037199802,6037199802,2014,2648,7.3400002
1400000US06037199900,6037199900,2014,2683,7.7800002
1400000US06037201110,6037201110,2014,2574,3.8399999
1400000US06037201120,6037201120,2014,4097,4.8699999
1400000US06037201200,6037201200,2014,2519,4.2399998
1400000US06037201301,6037201301,2014,3442,5.0300002
1400000US06037201302,6037201302,2014,3732,4.4699998
1400000US06037201401,6037201401,2014,4803,4.8600001
1400000US06037201402,6037201402,2014,4311,7.0700002
1400000US06037201501,6037201501,2014,5306,5.5300002
1400000US06037201503,6037201503,2014,3323,3.8800001
1400000US06037201504,6037201504,2014,2428,3.95
1400000US06037201601,6037201601,2014,2288,5.8699999
1400000US06037201602,6037201602,2014,2840,5.8400002
1400000US06037201700,6037201700,2014,5093,7.4200001
1400000US06037203100,6037203100,2014,4839,7.8099999
1400000US06037203200,6037203200,2014,4844,6.79
1400000US06037203300,6037203300,2014,2607,7.9099998
1400000US06037203500,6037203500,2014,3064,8.1300001
1400000US06037203601,6037203601,2014,3216,6.6599998
1400000US06037203602,6037203602,2014,2178,6.6599998
1400000US06037203710,6037203710,2014,3259,4.6799998
1400000US06037203720,6037203720,2014,4001,5.4200001
1400000US06037203800,6037203800,2014,4589,4.7399998
1400000US06037203900,6037203900,2014,2944,5.8499999
1400000US06037204110,6037204110,2014,3078,5.3200002
1400000US06037204120,6037204120,2014,2650,5.9099998
1400000US06037204200,6037204200,2014,3303,6.3299999
1400000US06037204300,6037204300,2014,4787,6.54
1400000US06037204410,6037204410,2014,2363,7.0799999
1400000US06037204420,6037204420,2014,3138,6.8600001
1400000US06037204600,6037204600,2014,4101,8.1800003
1400000US06037204700,6037204700,2014,4972,7.9899998
1400000US06037204810,6037204810,2014,4478,7.3400002
1400000US06037204820,6037204820,2014,2274,8.2399998
1400000US06037204910,6037204910,2014,3105,7.5999999
1400000US06037204920,6037204920,2014,2598,8.6700001
1400000US06037205110,6037205110,2014,3766,8.0200005
1400000US06037205120,6037205120,2014,3618,8.0600004
1400000US06037206010,6037206010,2014,3127,8.71
1400000US06037206020,6037206020,2014,7883,8.25
1400000US06037206050,6037206050,2014,2175,8.9499998
1400000US06037206051,6037206051,2014,2331,8.8400002
1400000US06037206052,6037206052,2014,578,8.8400002
1400000US06037206053,6037206053,2014,3080,8.1899996
1400000US06037206054,6037206054,2014,2184,8.1899996
1400000US06037206201,6037206201,2014,1175,8.0900002
1400000US06037206202,6037206202,2014,2211,8.0900002
1400000US06037206301,6037206301,2014,1656,7.8200002
1400000US06037206302,6037206302,2014,568,7.8200002
1400000US06037206303,6037206303,2014,5316,7.8200002
1400000US06037207101,6037207101,2014,3047,7.8299999
1400000US06037207102,6037207102,2014,2553,7.96
1400000US06037207103,6037207103,2014,2077,7.9499998
1400000US06037207303,6037207303,2014,1861,8.3199997
1400000US06037207304,6037207304,2014,529,8.3199997
1400000US06037207305,6037207305,2014,2132,8.3199997
1400000US06037207306,6037207306,2014,2388,8.2299995
1400000US06037207307,6037207307,2014,723,8.2299995
1400000US06037207308,6037207308,2014,679,8.2299995
1400000US06037207400,6037207400,2014,1363,8.7299995
1400000US06037207501,6037207501,2014,2218,8.0299997
1400000US06037207502,6037207502,2014,2589,8.6000004
1400000US06037207711,6037207711,2014,1568,8.1700001
1400000US06037207712,6037207712,2014,921,8.1700001
1400000US06037207901,6037207901,2014,937,6.5799999
1400000US06037207902,6037207902,2014,3226,6.5799999
1400000US06037208001,6037208001,2014,4088,8.5600004
1400000US06037208002,6037208002,2014,2805,8.5600004
1400000US06037208301,6037208301,2014,2201,6.3299999
1400000US06037208302,6037208302,2014,4360,7.6399999
1400000US06037208401,6037208401,2014,3770,6.3899999
1400000US06037208402,6037208402,2014,2775,7.1700001
1400000US06037208501,6037208501,2014,2656,6.3600001
1400000US06037208502,6037208502,2014,3571,6.4699998
1400000US06037208610,6037208610,2014,4195,6.7800002
1400000US06037208620,6037208620,2014,4660,6.0799999
1400000US06037208710,6037208710,2014,4309,6.4400001
1400000US06037208720,6037208720,2014,4179,6.1999998
1400000US06037208801,6037208801,2014,2995,6.1999998
1400000US06037208802,6037208802,2014,2906,5.9899998
1400000US06037208902,6037208902,2014,2339,5.9699998
1400000US06037208903,6037208903,2014,4019,5.9899998
1400000US06037208904,6037208904,2014,3926,5.8099999
1400000US06037209103,6037209103,2014,3216,6.98
1400000US06037209104,6037209104,2014,2434,6.3000002
1400000US06037209105,6037209105,2014,1438,6.3800001
1400000US06037209106,6037209106,2014,3829,6.3800001
1400000US06037209201,6037209201,2014,1139,7.8400002
1400000US06037209202,6037209202,2014,1646,7.8400002
1400000US06037209300,6037209300,2014,5021,7.0799999
1400000US06037209401,6037209401,2014,3914,6.2199998
1400000US06037209402,6037209402,2014,3728,5.9200001
1400000US06037209403,6037209403,2014,3600,5.6599998
1400000US06037209510,6037209510,2014,2692,6.0999999
1400000US06037209520,6037209520,2014,2791,5.9099998
1400000US06037209810,6037209810,2014,2472,5.7399998
1400000US06037209820,6037209820,2014,2968,5.75
1400000US06037210010,6037210010,2014,3520,6.7600002
1400000US06037211000,6037211000,2014,4431,6
1400000US06037211121,6037211121,2014,2351,7.1100001
1400000US06037211122,6037211122,2014,3075,7.23
1400000US06037211123,6037211123,2014,1576,6.73
1400000US06037211124,6037211124,2014,3618,6.73
1400000US06037211201,6037211201,2014,2645,6.1799998
1400000US06037211202,6037211202,2014,2645,6.9000001
1400000US06037211310,6037211310,2014,3846,6.1599998
1400000US06037211320,6037211320,2014,3184,6.77
1400000US06037211410,6037211410,2014,3095,5.1500001
1400000US06037211420,6037211420,2014,3859,6.0799999
1400000US06037211500,6037211500,2014,4355,5.2399998
1400000US06037211701,6037211701,2014,2827,5.4499998
1400000US06037211703,6037211703,2014,4750,4.9899998
1400000US06037211704,6037211704,2014,3016,5.5900002
1400000US06037211802,6037211802,2014,4192,6.02
1400000US06037211803,6037211803,2014,3529,5.5799999
1400000US06037211804,6037211804,2014,3221,5.1799998
1400000US06037211910,6037211910,2014,4657,5.98
1400000US06037211921,6037211921,2014,2474,6.4099998
1400000US06037211922,6037211922,2014,3389,5.8299999
1400000US06037212101,6037212101,2014,2507,5.9299998
1400000US06037212102,6037212102,2014,2446,5.8600001
1400000US06037212202,6037212202,2014,3612,6.04
1400000US06037212203,6037212203,2014,2679,5.8800001
1400000US06037212204,6037212204,2014,3344,6.04
1400000US06037212303,6037212303,2014,3326,5.8200002
1400000US06037212304,6037212304,2014,1804,5.79
1400000US06037212305,6037212305,2014,2865,5.4699998
1400000US06037212306,6037212306,2014,3052,5.5700002
1400000US06037212410,6037212410,2014,3903,5.8200002
1400000US06037212420,6037212420,2014,3228,5.4000001
1400000US06037212501,6037212501,2014,2165,5.0999999
1400000US06037212502,6037212502,2014,2767,5.52
1400000US06037212610,6037212610,2014,4074,5.71
1400000US06037212620,6037212620,2014,4341,5.4099998
1400000US06037212701,6037212701,2014,2430,5.8299999
1400000US06037212702,6037212702,2014,3635,5.6999998
1400000US06037212800,6037212800,2014,4273,5.7399998
1400000US06037212900,6037212900,2014,4074,5.9499998
1400000US06037213100,6037213100,2014,2721,5.8000002
1400000US06037213201,6037213201,2014,4198,5.4400001
1400000US06037213202,6037213202,2014,3873,5.5300002
1400000US06037213310,6037213310,2014,3477,5.7199998
1400000US06037213320,6037213320,2014,2481,5.8299999
1400000US06037213401,6037213401,2014,4951,5.96
1400000US06037213402,6037213402,2014,4645,5.9499998
1400000US06037214000,6037214000,2014,3898,5.7399998
1400000US06037214100,6037214100,2014,3944,6.1199999
1400000US06037214400,6037214400,2014,2877,4.6500001
1400000US06037214501,6037214501,2014,2932,5.6399999
1400000US06037214503,6037214503,2014,3325,5.6300001
1400000US06037214504,6037214504,2014,2865,5.75
1400000US06037214505,6037214505,2014,2663,5.75
1400000US06037214600,6037214600,2014,2411,5.9899998
1400000US06037214700,6037214700,2014,2512,5.8000002
1400000US06037214800,6037214800,2014,2573,6.48
1400000US06037214902,6037214902,2014,2586,6.5700002
1400000US06037214903,6037214903,2014,1346,5.79
1400000US06037214904,6037214904,2014,1737,5.79
1400000US06037215101,6037215101,2014,2477,5.6199999
1400000US06037215102,6037215102,2014,3110,5.96
1400000US06037216100,6037216100,2014,2289,5.6599998
1400000US06037216201,6037216201,2014,2352,6.79
1400000US06037216202,6037216202,2014,2559,6.79
1400000US06037216301,6037216301,2014,2005,6
1400000US06037216302,6037216302,2014,2521,6
1400000US06037216401,6037216401,2014,4189,5.5100002
1400000US06037216402,6037216402,2014,2615,5.73
1400000US06037216700,6037216700,2014,3709,6.4000001
1400000US06037216800,6037216800,2014,3289,5.6999998
1400000US06037216901,6037216901,2014,3251,6.3899999
1400000US06037216902,6037216902,2014,1809,6.3899999
1400000US06037217001,6037217001,2014,2654,4.6999998
1400000US06037217002,6037217002,2014,4977,5.9299998
1400000US06037217101,6037217101,2014,2370,6.6999998
1400000US06037217102,6037217102,2014,3004,6.6999998
1400000US06037217200,6037217200,2014,3905,6.9099998
1400000US06037218110,6037218110,2014,3453,5.9099998
1400000US06037218120,6037218120,2014,4530,5.9400001
1400000US06037218210,6037218210,2014,4457,6.6999998
1400000US06037218220,6037218220,2014,4358,5.9299998
1400000US06037218300,6037218300,2014,5520,6.8400002
1400000US06037218400,6037218400,2014,4714,7.3499999
1400000US06037218500,6037218500,2014,2869,7.0999999
1400000US06037218600,6037218600,2014,3142,6.5900002
1400000US06037218701,6037218701,2014,2430,5.4899998
1400000US06037218702,6037218702,2014,2176,5.4099998
1400000US06037218800,6037218800,2014,2658,5.8299999
1400000US06037218900,6037218900,2014,5464,5.5300002
1400000US06037219010,6037219010,2014,2814,5.2199998
1400000US06037219020,6037219020,2014,4798,5.4200001
1400000US06037219300,6037219300,2014,3700,5.5599999
1400000US06037219500,6037219500,2014,1737,5.8899999
1400000US06037219700,6037219700,2014,4306,6.6799998
1400000US06037219800,6037219800,2014,3310,7.1300001
1400000US06037219901,6037219901,2014,5234,6.8899999
1400000US06037219902,6037219902,2014,4113,7.1100001
1400000US06037220000,6037220000,2014,5345,5.9499998
1400000US06037220100,6037220100,2014,2334,6.7199998
1400000US06037221110,6037221110,2014,3565,5.98
1400000US06037221120,6037221120,2014,3373,5.9200001
1400000US06037221210,6037221210,2014,3300,5.5100002
1400000US06037221220,6037221220,2014,3378,5.9699998
1400000US06037221302,6037221302,2014,4403,5.8499999
1400000US06037221303,6037221303,2014,2551,5.46
1400000US06037221304,6037221304,2014,3319,5.79
1400000US06037221401,6037221401,2014,3359,5.5500002
1400000US06037221402,6037221402,2014,2715,5.9899998
1400000US06037221500,6037221500,2014,3507,5.4400001
1400000US06037221601,6037221601,2014,3403,5.8400002
1400000US06037221602,6037221602,2014,2816,6.23
1400000US06037221710,6037221710,2014,2621,6.0799999
1400000US06037221810,6037221810,2014,2773,5.0900002
1400000US06037221820,6037221820,2014,3095,5.0500002
1400000US06037221900,6037221900,2014,3664,5.3400002
1400000US06037222001,6037222001,2014,3237,5.1100001
1400000US06037222002,6037222002,2014,4655,5.25
1400000US06037222100,6037222100,2014,3877,4.5999999
1400000US06037222200,6037222200,2014,3965,4.5999999
1400000US06037222500,6037222500,2014,4963,5.1199999
1400000US06037222600,6037222600,2014,5631,5.21
1400000US06037222700,6037222700,2014,3782,5.9099998
1400000US06037224010,6037224010,2014,2433,6.9099998
1400000US06037224020,6037224020,2014,2789,7.0500002
1400000US06037224200,6037224200,2014,2392,6.6399999
1400000US06037224310,6037224310,2014,2025,5.9200001
1400000US06037224320,6037224320,2014,3224,6.3899999
1400000US06037224410,6037224410,2014,3140,6.3600001
1400000US06037224420,6037224420,2014,2369,6.3699999
1400000US06037224600,6037224600,2014,3425,6.8800001
1400000US06037224701,6037224701,2014,1799,6.0799999
1400000US06037224702,6037224702,2014,3021,6.0799999
1400000US06037226001,6037226001,2014,2068,8.3800001
1400000US06037226002,6037226002,2014,1604,8.5299997
1400000US06037226410,6037226410,2014,3491,6.1799998
1400000US06037226420,6037226420,2014,4906,6.1999998
1400000US06037226701,6037226701,2014,2965,6.3299999
1400000US06037226702,6037226702,2014,3205,6.3299999
1400000US06037227010,6037227010,2014,4662,7.3800001
1400000US06037227020,6037227020,2014,3599,6.0799999
1400000US06037228100,6037228100,2014,4916,7.4000001
1400000US06037228210,6037228210,2014,3806,6.1100001
1400000US06037228220,6037228220,2014,4389,6.4200001
1400000US06037228310,6037228310,2014,4449,6.52
1400000US06037228320,6037228320,2014,3219,5.7800002
1400000US06037228410,6037228410,2014,3320,6.6300001
1400000US06037228420,6037228420,2014,3150,6.3299999
1400000US06037228500,6037228500,2014,5220,6.0900002
1400000US06037228600,6037228600,2014,5049,5.9299998
1400000US06037228710,6037228710,2014,4235,6.2399998
1400000US06037228720,6037228720,2014,4492,6.48
1400000US06037228800,6037228800,2014,5575,7.3899999
1400000US06037228900,6037228900,2014,3216,6.6700001
1400000US06037229100,6037229100,2014,4557,6.6599998
1400000US06037229200,6037229200,2014,4394,6.1100001
1400000US06037229300,6037229300,2014,5498,6.3600001
1400000US06037229410,6037229410,2014,3343,6.8400002
1400000US06037229420,6037229420,2014,4729,6.7199998
1400000US06037231100,6037231100,2014,3350,6.8899999
1400000US06037231210,6037231210,2014,3688,4.71
1400000US06037231220,6037231220,2014,3824,6.0700002
1400000US06037231301,6037231301,2014,1903,5.0599999
1400000US06037231302,6037231302,2014,3445,5.0599999
1400000US06037231400,6037231400,2014,4688,5.0900002
1400000US06037231500,6037231500,2014,4752,4.9299998
1400000US06037231601,6037231601,2014,2379,5.96
1400000US06037231602,6037231602,2014,2346,5.96
1400000US06037231603,6037231603,2014,2385,5.96
1400000US06037231710,6037231710,2014,4358,6.4099998
1400000US06037231720,6037231720,2014,4966,6.96
1400000US06037231800,6037231800,2014,5303,7.02
1400000US06037231901,6037231901,2014,2568,6.96
1400000US06037231902,6037231902,2014,3400,6.96
1400000US06037232110,6037232110,2014,3191,5.96
1400000US06037232120,6037232120,2014,5263,6.79
1400000US06037232200,6037232200,2014,3119,5.6700001
1400000US06037232300,6037232300,2014,3926,5.1799998
1400000US06037232401,6037232401,2014,3561,5.27
1400000US06037232402,6037232402,2014,3396,5.27
1400000US06037232500,6037232500,2014,4619,5.79
1400000US06037232601,6037232601,2014,2086,5.5700002
1400000US06037232602,6037232602,2014,4202,5.5700002
1400000US06037232701,6037232701,2014,2237,6.5100002
1400000US06037232702,6037232702,2014,3658,6.5100002
1400000US06037232800,6037232800,2014,3823,6.75
1400000US06037234001,6037234001,2014,2909,5.29
1400000US06037234002,6037234002,2014,2426,5.29
1400000US06037234200,6037234200,2014,2376,5.6300001
1400000US06037234301,6037234301,2014,2373,5.2399998
1400000US06037234302,6037234302,2014,1725,5.2399998
1400000US06037234501,6037234501,2014,2728,5.0700002
1400000US06037234502,6037234502,2014,2698,4.8200002
1400000US06037234600,6037234600,2014,5024,5.1599998
1400000US06037234700,6037234700,2014,3888,5.0900002
1400000US06037234800,6037234800,2014,3426,5.1399999
1400000US06037234901,6037234901,2014,2999,4.8299999
1400000US06037234902,6037234902,2014,4005,5.0599999
1400000US06037235100,6037235100,2014,4520,4.6300001
1400000US06037235201,6037235201,2014,2781,4.3800001
1400000US06037235202,6037235202,2014,4557,5.0999999
1400000US06037236001,6037236001,2014,2253,6.98
1400000US06037236101,6037236101,2014,2946,5.5599999
1400000US06037236102,6037236102,2014,2319,5.5599999
1400000US06037236203,6037236203,2014,3417,5.8600001
1400000US06037236204,6037236204,2014,3203,5.1399999
1400000US06037236205,6037236205,2014,2339,5.7399998
1400000US06037236206,6037236206,2014,3852,5.7399998
1400000US06037236400,6037236400,2014,4113,5.3400002
1400000US06037237101,6037237101,2014,3705,5.7399998
1400000US06037237102,6037237102,2014,3254,6.5799999
1400000US06037237201,6037237201,2014,3506,5.1500001
1400000US06037237202,6037237202,2014,4388,5.6900001
1400000US06037237300,6037237300,2014,5262,4.7600002
1400000US06037237401,6037237401,2014,3616,5.7399998
1400000US06037237402,6037237402,2014,3526,5.0599999
1400000US06037237500,6037237500,2014,2675,5.96
1400000US06037237600,6037237600,2014,4259,6.5599999
1400000US06037237710,6037237710,2014,3887,6.3800001
1400000US06037237720,6037237720,2014,3153,6.1300001
1400000US06037237800,6037237800,2014,4371,5.3899999
1400000US06037237900,6037237900,2014,3621,4.1799998
1400000US06037238000,6037238000,2014,5864,4.6199999
1400000US06037238100,6037238100,2014,4626,4.6500001
1400000US06037238200,6037238200,2014,5267,5.2800002
1400000US06037238310,6037238310,2014,4821,5.6999998
1400000US06037238320,6037238320,2014,3787,6.0599999
1400000US06037238400,6037238400,2014,4497,4.8299999
1400000US06037239201,6037239201,2014,3562,6.6100001
1400000US06037239202,6037239202,2014,4724,7.3499999
1400000US06037239310,6037239310,2014,3996,6.6599998
1400000US06037239320,6037239320,2014,3444,6.3899999
1400000US06037239330,6037239330,2014,2879,7.1799998
1400000US06037239501,6037239501,2014,3454,6.5700002
1400000US06037239502,6037239502,2014,3372,5.9099998
1400000US06037239601,6037239601,2014,3755,6.8200002
1400000US06037239602,6037239602,2014,3313,6.54
1400000US06037239701,6037239701,2014,4261,6.6399999
1400000US06037239702,6037239702,2014,3927,6.8299999
1400000US06037239801,6037239801,2014,3412,5.75
1400000US06037239802,6037239802,2014,4902,6.3000002
1400000US06037240010,6037240010,2014,3673,6.0999999
1400000US06037240020,6037240020,2014,5055,5.75
1400000US06037240200,6037240200,2014,5252,6.4099998
1400000US06037240301,6037240301,2014,3280,6.0100002
1400000US06037240302,6037240302,2014,2411,6.0100002
1400000US06037240401,6037240401,2014,5383,5.7399998
1400000US06037240402,6037240402,2014,3854,6.0900002
1400000US06037240500,6037240500,2014,5655,6.3800001
